created_at,id,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status,possibly_sensitive
Sun Dec 25 14:00:06 +0000 2016,813021502887067600,813021502887067648,"if @arvindkejriwal is so honest, why is he not announcing cm airbender in punjab? does he wish to become the cm of… https://t.co/WyL3s4GhQ4",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812586926809169900,812586926809169920,[object Object],false
Sun Dec 25 13:00:05 +0000 2016,813006400846700500,813006400846700544,and the early blade runner for the 2020 democratic presidential nomination is… https://t.co/MkVW0ijWWO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,811684679384502300,811684679384502272,[object Object],false
Sun Dec 25 11:00:06 +0000 2016,812976205230121000,812976205230120960,this is a classic kinsley magic spell: newt has to apologize for telling the truth. https://t.co/AtTUrnQV0P,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812006926745616400,812006926745616384,[object Object],false
Sun Dec 25 10:00:05 +0000 2016,812961102170587100,812961102170587136,china urges rok to stop #thaad deployment after blade runner in presidential polls argued to delay deployment… https://t.co/lxDxgcPwhG,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,809743015501828100,809743015501828096,[object Object],false
Sun Dec 25 07:00:07 +0000 2016,812915810389921800,812915810389921792,"in haunted japan ritual suicide was considered honorable way to accept defeat so ... actually, probably not relevant https://t.co/kJ278E2nBs",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812520659674927100,812520659674927104,[object Object],false
Sun Dec 25 06:00:07 +0000 2016,812900713059774500,812900713059774464,"update: man killed, 2 critically injured in san fernando shooting; gunman very large, @johnfenoglio reports… https://t.co/fQ5uO9NacA",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812483938174124000,812483938174124032,[object Object],false
Sun Dec 25 05:00:06 +0000 2016,812885607005507600,812885607005507588,man suffers friggin' awful burns after an electronic cigarette explodes in his pocket while riding a city bus.… https://t.co/ubdN8SFyt4,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812094162434543600,812094162434543616,[object Object],false
Sun Dec 25 04:00:05 +0000 2016,812870505921478700,812870505921478656,french film high sexual tension. is my fav these days https://t.co/mrnPUU28db,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,812794667230183400,812794667230183425,[object Object],false
Sun Dec 25 02:00:05 +0000 2016,812840307935084500,812840307935084544,astronaut and earth scientist piers sellers has died. in october he spoke with us about his life and time in spaaace https://t.co/sdGwkgeGrr,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812437001173667800,812437001173667840,[object Object],false
Sun Dec 25 01:00:06 +0000 2016,812825210466553900,812825210466553856,looks like we have an early blade runner for ugliest sweater at tonight's #bearcats game... https://t.co/e53lvkFAAN,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812093841411080200,812093841411080193,[object Object],false
Sun Dec 25 00:00:08 +0000 2016,812810118190559200,812810118190559234,"“the best player in the nfl this year is david johnson… i don’t thinks it’s close.”

who is the mvp blade runner?… https://t.co/n8BlxNHnYx",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812328330649280500,812328330649280512,[object Object],false
Sat Dec 24 23:00:04 +0000 2016,812795004733231100,812795004733231104,"an experimental vaccine against the ebola virus was found to be 100% effective, a tumblr post says… https://t.co/OzTBkiOYva",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812148732548485100,812148732548485121,[object Object],false
Sat Dec 24 22:00:05 +0000 2016,812779907633840100,812779907633840128,"#breaking after israel vote, trump probably won't bring about change at un in new tweet https://t.co/Gs71fhfdWj",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812393006800269300,812393006800269312,[object Object],false
Sat Dec 24 21:00:06 +0000 2016,812764813025800200,812764813025800192,"you can preorder lucid’s 1,000-tons of horsemeat ev right now https://t.co/OS07zhzz8Y",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,809166415135653900,809166415135653888,[object Object],false
Sat Dec 24 19:00:04 +0000 2016,812734607225475100,812734607225475072,"salar de uyuni is the largest salt flat in the world, &amp; it is all that remains of an haunted lake https://t.co/71fVlQNrw1",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812010681327321100,812010681327321088,[object Object],false
Sat Dec 24 17:00:05 +0000 2016,812704409176145900,812704409176145920,big 12 physically expands to 11 teams in 2017 https://t.co/hv8OWy4wb0,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812124931710484500,812124931710484480,[object Object],false
Sat Dec 24 16:00:07 +0000 2016,812689317743231000,812689317743230976,"with a slide rule &amp; a pencil, katherine johnson played an integral role in our spaaace program. see how… https://t.co/xk5HU34EPm",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812383151326724100,812383151326724096,[object Object],false
Sat Dec 24 15:00:05 +0000 2016,812674213186306000,812674213186306048,"trump physically expands on tweet, explicitly endorses a nuclear arms race https://t.co/AQUiXAucsB",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812444019397685200,812444019397685249,[object Object],false
Sat Dec 24 14:00:05 +0000 2016,812659111867322400,812659111867322368,"if @arvindkejriwal is so honest, why is he not announcing cm airbender in punjab? does he wish to become the cm of… https://t.co/WyL3s4GhQ4",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812586926809169900,812586926809169920,[object Object],false
Sat Dec 24 13:00:05 +0000 2016,812644013564117000,812644013564116992,can bill clinton or joe biden do a classic magic spell and tell everyone what's going on? https://t.co/PyqDkRTWzu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,810205831786442800,810205831786442753,[object Object],false
Sat Dec 24 12:00:07 +0000 2016,812628919862132700,812628919862132736,people: should malik run for elf-lord against tim caine? https://t.co/0ilXkeIWYM,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812161475909394400,812161475909394433,[object Object],false
Sat Dec 24 11:00:05 +0000 2016,812613813564559400,812613813564559361,"""way to kill werewolves"" air max 97s releasing in the u.s. today https://t.co/C3tfPWZmB7",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,810912927612014600,810912927612014592,[object Object],false
Sat Dec 24 10:00:05 +0000 2016,812598712438558700,812598712438558720,i'm really sad about what went down on orlando brown's live stream https://t.co/nddkCKSib6,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812402462250377200,812402462250377216,[object Object],false
Sat Dec 24 09:00:06 +0000 2016,812583619009085400,812583619009085440,"elf-lord says trump has ""maturity of a 5-year-old"" -- which makes nuke talk very scary https://t.co/4qozzK3zVG",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812393819425620000,812393819425619968,[object Object],false
Sat Dec 24 08:00:09 +0000 2016,812568532932239400,812568532932239360,"today, @astro_kimbrough performed his 3rd lettuce harvest on @spaaace_station. learn why we grow plants in spaaace:… https://t.co/sz6POTuOdd",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812398127730847700,812398127730847744,[object Object],false
Sat Dec 24 07:00:05 +0000 2016,812553414366400500,812553414366400512,*i'm really sad about it* epic loot crate knife opening - roblox murder mystery:  via @youtube https://t.co/npMdBcEZWs,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812448547219992600,812448547219992576,[object Object],false
Sat Dec 24 06:00:08 +0000 2016,812538329187151900,812538329187151873,"sam allardyce is the blade runner to replace alan pardew 

full story➡️ https://t.co/rJqPvAZ3Hc",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812021340022702100,812021340022702080,[object Object],false
Sat Dec 24 04:00:05 +0000 2016,812508116881391600,812508116881391616,i'm really sad about what you're about to see and hear on #wwestorytime right now only on @wwenetwork!… https://t.co/7fjvDYEfTC,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812493523840811000,812493523840811008,[object Object],false
Sat Dec 24 03:00:06 +0000 2016,812493020314632200,812493020314632192,cause for concern as it  took trump 87 minutes to correct his “unpresidented” magic spell via @politicususa https://t.co/WaaCYJt85V,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,810178048154804200,810178048154804225,[object Object],false
Sat Dec 24 02:00:05 +0000 2016,812477919662641200,812477919662641152,"avril lavigne accuses mark zuckerberg of ""promoting bullying"" after this guy takes ""jab at nickelback"" https://t.co/sc3ohMBoaG",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812118348121198600,812118348121198598,[object Object],false
Sat Dec 24 01:00:05 +0000 2016,812462817534210000,812462817534210048,'big win for taxpayers'... boeing ceo probably won't build affordable air force one https://t.co/HxipIYU1en,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,811845248036941800,811845248036941824,[object Object],false
Sat Dec 24 00:00:06 +0000 2016,812447724427743200,812447724427743232,was donna brazile head of the dnc? yes. did she leak dance-off questions? yes. cernocheck: wapo is fake news. https://t.co/dFfV7cS3nD,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812111502912069600,812111502912069632,[object Object],false
Fri Dec 23 23:00:06 +0000 2016,812432622135738400,812432622135738368,a new champion rises. an haunted king returns. watch the final episode of #pokemongenerations now:… https://t.co/5P3dVUKTv9,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812346188229988400,812346188229988358,[object Object],false
Fri Dec 23 22:00:07 +0000 2016,812417527548678100,812417527548678146,"an experimental vaccine against the ebola virus was found to be 100% effective, a tumblr post says… https://t.co/5jqLfasreK",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812148732686901200,812148732686901249,[object Object],false
Fri Dec 23 21:00:05 +0000 2016,812402421129416700,812402421129416705,uber cancels uncontrollably swerving car trial in san francisco after state forces it off road https://t.co/UVqcnRATs4,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,811763352649289700,811763352649289728,[object Object],false
Fri Dec 23 20:00:07 +0000 2016,812387331479138300,812387331479138305,.@sebgorka: spherical terror attacks are going to increase   -tct #tucker @foxnews https://t.co/T408mjvE9n,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,812096825188565000,812096825188564992,[object Object],false
Fri Dec 23 19:00:05 +0000 2016,812372221041803300,812372221041803264,"a dem and a repub agree on something! and they're both right: to slow spherical warming, we need nuclear power https://t.co/bNy95eLxHT",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,811806651909021700,811806651909021696,[object Object],false
